"jmdict_seq","kanji","kana","waller_definition","origin","original"
1427510,"喋る","しゃべる","to talk, to chat, to chatter","waller",
1322470,"斜面","しゃめん","slope, slanting surface, bevel","waller",
1568630,"洒落","しゃらく","frank, open-hearted","waller",
1568670,"洒落る","しゃれる","to joke, to play on words, to dress stylishly","waller",
1312140,"視野","しや","field of vision, outlook","waller",
1328810,"種","しゅ","kind, variety, species","waller",
1333240,"衆","しゅう","masses, great number, the people","waller",
1331020,"周","しゅう","circuit, lap, circumference, vicinity, Chou (dynasty)","waller",
1330500,"収益","しゅうえき","earnings, proceeds, returns","waller",
1331950,"修学","しゅうがく","learning","waller",
1331090,"周期","しゅうき","cycle, period","waller",
1333260,"衆議院","しゅうぎいん","Lower House, House of Representatives","waller",
1331590,"就業","しゅうぎょう","employment, starting work","waller",
2650010,"修行","しゅぎょう","pursuit of knowledge, studying, learning, training, ascetic practice, discipline","waller",
1333640,"集計","しゅうけい","totalization, aggregate","waller",
1333340,"襲撃","しゅうげき","attack, charge, raid","waller",
1330640,"収支","しゅうし","income and expenditure","waller",
1332820,"終始","しゅうし","beginning and end, from beginning to end, doing a thing from beginning to end","waller",
1332020,"修士","しゅうし","Masters degree program","waller",
1594720,"収集","しゅうしゅう","gathering up, collection, accumulation","waller",
1332070,"修飾","しゅうしょく","ornamentation, embellishment, decoration, adornment, polish up (writing), modification (gram)","waller",
1332980,"終日","しゅうじつ","all day","waller",
1594740,"執着","しゅうじゃく","attachment, adhesion, tenacity","waller",
1330880,"収容","しゅうよう","accommodation, reception, seating, housing, custody, admission, entering (in a dictionary)","waller",
1332450,"修了","しゅうりょう","completion (of a course)","waller",
1327130,"守衛","しゅえい","security guard, doorkeeper","waller",
1325050,"主演","しゅえん","starring, playing the leading part","waller",
1325180,"主観","しゅかん","subjectivity, subject, ego","waller",
1337410,"祝賀","しゅくが","celebration, congratulations","waller",
1337330,"宿命","しゅくめい","fate, destiny, predestination","waller",
1325360,"主権","しゅけん","sovereignty, supremacy, dominion","waller",
1327540,"手芸","しゅげい","handicrafts","waller",
1325450,"主催","しゅさい","organization, sponsorship","waller",
1327020,"取材","しゅざい","choice of subject, collecting data","waller",
1328990,"趣旨","しゅし","object, meaning","waller",
1325640,"主食","しゅしょく","staple food","waller",
1325680,"主人公","しゅじんこう","protagonist, main character, hero(ine) (of a story), head of household","waller",
1325840,"主体","しゅたい","subject, main constituent","waller",
1325870,"主題","しゅだい","subject, theme, motif","waller",
1338750,"出血","しゅっけつ","bleeding, haemorrhage","waller",
1339010,"出産","しゅっさん","(child)birth, delivery, production (of goods)","waller",
1339150,"出社","しゅっしゃ","arrival (in a country at work etc.)","waller",
1580050,"出生","しゅっしょう","birth","waller",
1339340,"出世","しゅっせ","promotion, successful career, eminence","waller",
1340180,"出費","しゅっぴ","expenses, disbursements","waller",
1340190,"出品","しゅっぴん","exhibit, display","waller",
1338290,"出演","しゅつえん","performance, stage appearance","waller",
1339620,"出題","しゅつだい","proposing a question","waller",
1339880,"出動","しゅつどう","sailing, marching, going out","waller",
1325980,"主導","しゅどう","main leadership","waller",
1326040,"主任","しゅにん","person in charge, responsible official","waller",
1329360,"首脳","しゅのう","head, brains","waller",
1327180,"守備","しゅび","defense","waller",
1328380,"手法","しゅほう","technique","waller",
1311390,"私有","しゆう","private ownership","waller",
1344210,"諸","しょ","various, many, several","waller",
1472860,"背負う","しょう","to be burdened with, to carry on back or shoulder","waller",
1351820,"象","しょう","phenomenon","waller",
1351000,"症","しょう","illness","waller",
,"傷","しょう","wound, injury, hurt, cut, gash, bruise, scratch, scar, weak point","waller",
1346570,"商","しょう","quotient","waller",
1350190,"消去","しょうきょ","elimination, erasing, dying out, melting away","waller",
1351510,"衝撃","しょうげき","shock, crash, impact, ballistic","waller",
1351640,"証言","しょうげん","evidence, testimony","waller",
1351600,"証拠","しょうこ","evidence, proof","waller",
1580310,"消耗","しょうこう","exhaustion, consumption","waller",
1350920,"照合","しょうごう","collation, comparison","waller",
1351760,"詳細","しょうさい","detail, particulars","waller",
1349780,"昇進","しょうしん","promotion","waller",
1349070,"少数","しょうすう","minority, few","waller",
1351250,"称する","しょうする","to pretend, to take the name of, to feign, to purport","waller",
1350250,"消息","しょうそく","news, letter, circumstances","waller",
1349470,"承諾","しょうだく","consent, acquiescence, agreement","waller",
1351900,"象徴","しょうちょう","symbol","waller",
1348200,"小児科","しょうにか","pediatrics","waller",
1351660,"証人","しょうにん","witness","waller",
1350990,"照明","しょうめい","illumination","waller",
1346240,"勝利","しょうり","victory, triumph, conquest, success, win","waller",
1347550,"奨励","しょうれい","encouragement, promotion, message, address","waller",
1357490,"職員","しょくいん","staff member, personnel","waller",
1357350,"植民地","しょくみんち","colony","waller",
1357580,"職務","しょくむ","professional duties","waller",
1344230,"諸君","しょくん","Gentlemen!, Ladies!","waller",
1343210,"所在","しょざい","whereabouts","waller",
1598730,"所々","しょしょ","here and there, some parts (of something)","waller",
1343250,"所持","しょじ","possession, owning","waller",
1343310,"所属","しょぞく","attached to, belong to","waller",
1342470,"処置","しょち","treatment","waller",
1005710,,"しょっちゅう","always, constantly","waller",
1343350,"所定","しょてい","fixed, prescribed","waller",
1343360,"所得","しょとく","income, earnings","waller",
1343030,"初版","しょはん","first edition","waller",
1342480,"処罰","しょばつ","punishment","waller",
1344140,"書評","しょひょう","book review","waller",
1342490,"処分","しょぶん","disposal, dealing, punishment","waller",
1343560,"庶民","しょみん","masses, common people","waller",
1343590,"庶務","しょむ","general affairs","waller",
1311410,"私用","しよう","personal use, private business","waller",
1305500,"仕様","しよう","way, method, resource, remedy, (technical) specification","waller",
1306280,"使用人","しようにん","employee, servant","waller",
1429050,"調べ","しらべ","preparation, investigation, inspection","waller",
1595070,"知り合い","しりあい","acquaintance","waller",
1595084,"退く","しりぞく","to retreat, to recede, to withdraw","waller",
1411260,"退ける","しりぞける","to repel, to drive away","waller",
1223140,"記す","しるす","to note, to write down","waller",
1310060,"指令","しれい","orders, instructions, directive","waller",
1411560,"代","しろ","price, materials, substitution","waller",
1569740,"皺","しわ","wrinkles, creases","waller",
1361480,"新","しん","new","waller",
1366000,"進化","しんか","evolution, progress","waller",
1442480,"殿","しんがり","rear, rear unit guard","waller",
1360360,"審議","しんぎ","deliberation","waller",
1366060,"進行","しんこう","advance","waller",
1361750,"新興","しんこう","rising, developing, emergent","waller",
1361380,"振興","しんこう","promotion, encouragement","waller",
1363100,"申告","しんこく","report, statement, filing a return, notification","waller",
1361820,"新婚","しんこん","newly-wed","waller",
1360380,"審査","しんさ","judging, inspection, examination, investigation","waller",
1364950,"紳士","しんし","gentleman","waller",
1366080,"進出","しんしゅつ","advance, step forward","waller",
1359340,"信者","しんじゃ","believer, adherent, devotee, Christian","waller",
1363810,"真珠","しんじゅ","pearl","waller",
1360840,"心中","しんじゅう","double suicide, lovers suicide","waller",
1360720,"心情","しんじょう","mentality","waller",
1361960,"新人","しんじん","new face, newcomer","waller",
1364730,"神聖","しんせい","holiness, sacredness, dignity","waller",
1365260,"親善","しんぜん","friendship","waller",
1364110,"真相","しんそう","truth, real situation","waller",
1362160,"新築","しんちく","new building, new construction","waller",
1366150,"進呈","しんてい","presentation","waller",
1366160,"進展","しんてん","progress, development","waller",
1364770,"神殿","しんでん","temple, sacred place","waller",
1366170,"進度","しんど","progress","waller",
1361420,"振動","しんどう","oscillation, vibration","waller",
1362270,"新入生","しんにゅうせい","freshman, first-year student","waller",
1359500,"信任","しんにん","trust, confidence, credence","waller",
1360410,"審判","しんばん","refereeing, trial, judgement, umpire, referee","waller",
1364830,"神秘","しんぴ","mystery","waller",
1365930,"辛抱","しんぼう","patience, endurance","waller",
1364400,"真理","しんり","truth","waller",
1595200,"侵略","しんりゃく","aggression, invasion, raid","waller",
